path	top_level	audit_unit	file_kind	workstream	status	evidence_refs	cross_refs	notes
internal/api/v1/price_batch_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/price_stream_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/price_stream.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/price_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/price_tip_stream_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/price_tip_stream.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/price_tip_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/price_tip.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/price.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/sac_wrappers_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/sac_wrappers.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/scaled_decimal_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/server_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/server.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/signup_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/signup.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/sources_stats_cache_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/sources_stats_cache.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/sources_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/sources.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/status_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/status.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/stripe_webhook_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/stripe_webhook.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/test_helpers_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/twap_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/twap.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/vwap_test.go	internal	internal/api/v1	test	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/api/v1/vwap.go	internal	internal/api/v1	runtime	W11	done	agent W11/W17/W23 walk; EV-1223,EV-1225		
internal/archivecompleteness/cross_anchor_fill_test.go	internal	internal/archivecompleteness/cross_anchor_fill_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/archivecompleteness/cross_anchor_fill.go	internal	internal/archivecompleteness/cross_anchor_fill.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/archivecompleteness/cross_anchor_test.go	internal	internal/archivecompleteness/cross_anchor_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/archivecompleteness/cross_anchor.go	internal	internal/archivecompleteness/cross_anchor.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/archivecompleteness/doc.go	internal	internal/archivecompleteness/doc.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/archivecompleteness/metrics_test.go	internal	internal/archivecompleteness/metrics_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/archivecompleteness/metrics.go	internal	internal/archivecompleteness/metrics.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/archivecompleteness/report.go	internal	internal/archivecompleteness/report.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/auth/apikey_postgres_test.go	internal	internal/auth/apikey_postgres_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/apikey_postgres.go	internal	internal/auth/apikey_postgres.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/apikey_redis_test.go	internal	internal/auth/apikey_redis_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/apikey_redis.go	internal	internal/auth/apikey_redis.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/apikey.go	internal	internal/auth/apikey.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/doc.go	internal	internal/auth/doc.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/errors.go	internal	internal/auth/errors.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/list_keys.go	internal	internal/auth/list_keys.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/sep10.go	internal	internal/auth/sep10.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/sep10/doc.go	internal	internal/auth/sep10	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/sep10/jwt.go	internal	internal/auth/sep10	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/sep10/validator_test.go	internal	internal/auth/sep10	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/sep10/validator.go	internal	internal/auth/sep10	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/signup_tracker.go	internal	internal/auth/signup_tracker.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/store_redis_test.go	internal	internal/auth/store_redis_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/store_update_test.go	internal	internal/auth/store_update_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/store_update.go	internal	internal/auth/store_update.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/store.go	internal	internal/auth/store.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/subject_test.go	internal	internal/auth/subject_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/subject.go	internal	internal/auth/subject.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/auth/validators_test.go	internal	internal/auth/validators_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/cachekeys/doc.go	internal	internal/cachekeys/doc.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/cachekeys/keys_test.go	internal	internal/cachekeys/keys_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/cachekeys/keys.go	internal	internal/cachekeys/keys.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/amount_edge_test.go	internal	internal/canonical/amount_edge_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/amount_test.go	internal	internal/canonical/amount_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/amount.go	internal	internal/canonical/amount.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/asset_crypto_test.go	internal	internal/canonical/asset_crypto_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/asset_crypto.go	internal	internal/canonical/asset_crypto.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/asset_fiat_test.go	internal	internal/canonical/asset_fiat_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/asset_fiat.go	internal	internal/canonical/asset_fiat.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/asset_test.go	internal	internal/canonical/asset_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/asset.go	internal	internal/canonical/asset.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/discovery/doc.go	internal	internal/canonical/discovery	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/discovery/recorder.go	internal	internal/canonical/discovery	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/discovery/sink_test.go	internal	internal/canonical/discovery	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/discovery/sink.go	internal	internal/canonical/discovery	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/discovery/sniffer_test.go	internal	internal/canonical/discovery	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/discovery/sniffer.go	internal	internal/canonical/discovery	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/doc.go	internal	internal/canonical/doc.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/errors.go	internal	internal/canonical/errors.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/oracle_test.go	internal	internal/canonical/oracle_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/oracle.go	internal	internal/canonical/oracle.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/pair_test.go	internal	internal/canonical/pair_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/pair_validate_test.go	internal	internal/canonical/pair_validate_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/pair.go	internal	internal/canonical/pair.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/strkey_test.go	internal	internal/canonical/strkey_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/strkey.go	internal	internal/canonical/strkey.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/trade_test.go	internal	internal/canonical/trade_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/canonical/trade.go	internal	internal/canonical/trade.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/config/aggregator_direct_test.go	internal	internal/config/aggregator_direct_test.go	test	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/config/config.go	internal	internal/config/config.go	runtime	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/config/doc.go	internal	internal/config/doc.go	runtime	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/config/load_test.go	internal	internal/config/load_test.go	test	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/config/load.go	internal	internal/config/load.go	runtime	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/config/metadata_test.go	internal	internal/config/metadata_test.go	test	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/config/passphrase_test.go	internal	internal/config/passphrase_test.go	test	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/config/schema_test.go	internal	internal/config/schema_test.go	test	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/config/schema.go	internal	internal/config/schema.go	runtime	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/config/validate_test.go	internal	internal/config/validate_test.go	test	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/config/validate.go	internal	internal/config/validate.go	runtime	W02	done	EV-1234,EV-1235,EV-1236,EV-1237,EV-1239		
internal/consumer/doc.go	internal	internal/consumer/doc.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/consumer/orchestrator_test.go	internal	internal/consumer/orchestrator_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/consumer/orchestrator.go	internal	internal/consumer/orchestrator.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/consumer/source.go	internal	internal/consumer/source.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/currency/data/seed.yaml	internal	internal/currency/data	config	W05	done	EV-1235,EV-1237,EV-1238		
internal/currency/doc.go	internal	internal/currency/doc.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/currency/verified_test.go	internal	internal/currency/verified_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/currency/verified.go	internal	internal/currency/verified.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/dispatcher/contract_call_test.go	internal	internal/dispatcher/contract_call_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/dispatcher/contract_event_conv_test.go	internal	internal/dispatcher/contract_event_conv_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/dispatcher/dispatcher_test.go	internal	internal/dispatcher/dispatcher_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/dispatcher/dispatcher.go	internal	internal/dispatcher/dispatcher.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/dispatcher/entry_decoder_test.go	internal	internal/dispatcher/entry_decoder_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/dispatcher/extract_invoke_reject_test.go	internal	internal/dispatcher/extract_invoke_reject_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/dispatcher/helpers_test.go	internal	internal/dispatcher/helpers_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/dispatcher/routing_test.go	internal	internal/dispatcher/routing_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/dispatcher/statsflush/flusher_test.go	internal	internal/dispatcher/statsflush	test	W06	done	agent W06/W07/W24 walk		
internal/dispatcher/statsflush/flusher.go	internal	internal/dispatcher/statsflush	runtime	W06	done	agent W06/W07/W24 walk		
internal/dispatcher/testutil_test.go	internal	internal/dispatcher/testutil_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/divergence/chainlink_test.go	internal	internal/divergence/chainlink_test.go	test	W10	done	agent W09/W10 walk; J19		
internal/divergence/chainlink.go	internal	internal/divergence/chainlink.go	runtime	W10	done	agent W09/W10 walk; J19		
internal/divergence/coingecko.go	internal	internal/divergence/coingecko.go	runtime	W10	done	agent W09/W10 walk; J19		
internal/divergence/compare.go	internal	internal/divergence/compare.go	runtime	W10	done	agent W09/W10 walk; J19		
internal/divergence/divergence_test.go	internal	internal/divergence/divergence_test.go	test	W10	done	agent W09/W10 walk; J19		
internal/divergence/doc.go	internal	internal/divergence/doc.go	runtime	W10	done	agent W09/W10 walk; J19		
internal/divergence/reference.go	internal	internal/divergence/reference.go	runtime	W10	done	agent W09/W10 walk; J19		
internal/divergence/worker_test.go	internal	internal/divergence/worker_test.go	test	W10	done	agent W09/W10 walk; J19		
internal/divergence/worker.go	internal	internal/divergence/worker.go	runtime	W10	done	agent W09/W10 walk; J19		
internal/events/event.go	internal	internal/events/event.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/hashdb/hashdb_test.go	internal	internal/hashdb/hashdb_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/hashdb/hashdb.go	internal	internal/hashdb/hashdb.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/incidents/data/_template.md	internal	internal/incidents/data	documentation	W12	done	EV-1209,EV-1238		
internal/incidents/data/2026-05-06-postgres-lock-table-full.md	internal	internal/incidents/data	documentation	W12	done	EV-1209,EV-1238		
internal/incidents/data/2026-05-10-redis-writes-blocked-disk-full.md	internal	internal/incidents/data	documentation	W12	done	EV-1209,EV-1238		
internal/incidents/incidents_test.go	internal	internal/incidents/incidents_test.go	test	W12	done	EV-1209,EV-1238		
internal/incidents/incidents.go	internal	internal/incidents/incidents.go	runtime	W12	done	EV-1209,EV-1238		
internal/ledgerstream/ledgerstream_buffered_test.go	internal	internal/ledgerstream/ledgerstream_buffered_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/ledgerstream/ledgerstream_test.go	internal	internal/ledgerstream/ledgerstream_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/ledgerstream/ledgerstream.go	internal	internal/ledgerstream/ledgerstream.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/ledgerstream/seamed_test.go	internal	internal/ledgerstream/seamed_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/ledgerstream/seamed.go	internal	internal/ledgerstream/seamed.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/metadata/cache_test.go	internal	internal/metadata/cache_test.go	test	W12	done	EV-1209,EV-1238		
internal/metadata/cache.go	internal	internal/metadata/cache.go	runtime	W12	done	EV-1209,EV-1238		
internal/metadata/doc.go	internal	internal/metadata/doc.go	runtime	W12	done	EV-1209,EV-1238		
internal/metadata/domain_validator_test.go	internal	internal/metadata/domain_validator_test.go	test	W12	done	EV-1209,EV-1238		
internal/metadata/helpers_test.go	internal	internal/metadata/helpers_test.go	test	W12	done	EV-1209,EV-1238		
internal/metadata/lcm_resolver_helpers.go	internal	internal/metadata/lcm_resolver_helpers.go	runtime	W12	done	EV-1209,EV-1238		
internal/metadata/lcm_resolver_test.go	internal	internal/metadata/lcm_resolver_test.go	test	W12	done	EV-1209,EV-1238		
internal/metadata/lcm_resolver.go	internal	internal/metadata/lcm_resolver.go	runtime	W12	done	EV-1209,EV-1238		
internal/metadata/sep1_test.go	internal	internal/metadata/sep1_test.go	test	W12	done	EV-1209,EV-1238		
internal/metadata/sep1.go	internal	internal/metadata/sep1.go	runtime	W12	done	EV-1209,EV-1238		
internal/metadata/ssrf_internal_test.go	internal	internal/metadata/ssrf_internal_test.go	test	W12	done	EV-1209,EV-1238		
internal/notify/doc.go	internal	internal/notify/doc.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/notify/noop.go	internal	internal/notify/noop.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/notify/notify_test.go	internal	internal/notify/notify_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/notify/resend.go	internal	internal/notify/resend.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/notify/sender.go	internal	internal/notify/sender.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/notify/templates.go	internal	internal/notify/templates.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/obs/doc.go	internal	internal/obs/doc.go	runtime	W14	done	agent W14/W19/W22 walk; CMD-1230		
internal/obs/http_middleware.go	internal	internal/obs/http_middleware.go	runtime	W14	done	agent W14/W19/W22 walk; CMD-1230		
internal/obs/log_test.go	internal	internal/obs/log_test.go	test	W14	done	agent W14/W19/W22 walk; CMD-1230		
internal/obs/log.go	internal	internal/obs/log.go	runtime	W14	done	agent W14/W19/W22 walk; CMD-1230		
internal/obs/metrics_test.go	internal	internal/obs/metrics_test.go	test	W14	done	agent W14/W19/W22 walk; CMD-1230		
internal/obs/metrics.go	internal	internal/obs/metrics.go	runtime	W14	done	agent W14/W19/W22 walk; CMD-1230		
internal/obs/middleware_unit_test.go	internal	internal/obs/middleware_unit_test.go	test	W14	done	agent W14/W19/W22 walk; CMD-1230		
internal/pipeline/datastore.go	internal	internal/pipeline/datastore.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/pipeline/dispatcher_test.go	internal	internal/pipeline/dispatcher_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/pipeline/dispatcher.go	internal	internal/pipeline/dispatcher.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/pipeline/processor_test.go	internal	internal/pipeline/processor_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/pipeline/processor.go	internal	internal/pipeline/processor.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/pipeline/sink_test.go	internal	internal/pipeline/sink_test.go	test	W06	done	agent W06/W07/W24 walk		
internal/pipeline/sink.go	internal	internal/pipeline/sink.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/pipeline/soroswap_registry.go	internal	internal/pipeline/soroswap_registry.go	runtime	W06	done	agent W06/W07/W24 walk		
internal/platform/account.go	internal	internal/platform/account.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/apikey_test.go	internal	internal/platform/apikey_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/apikey.go	internal	internal/platform/apikey.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/audit.go	internal	internal/platform/audit.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/billing.go	internal	internal/platform/billing.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/doc.go	internal	internal/platform/doc.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/errors_test.go	internal	internal/platform/errors_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/errors.go	internal	internal/platform/errors.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/postgresstore/account_store.go	internal	internal/platform/postgresstore	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/postgresstore/apikey_store.go	internal	internal/platform/postgresstore	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/postgresstore/doc.go	internal	internal/platform/postgresstore	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/postgresstore/store.go	internal	internal/platform/postgresstore	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/postgresstore/token_store.go	internal	internal/platform/postgresstore	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/postgresstore/user_store.go	internal	internal/platform/postgresstore	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/token.go	internal	internal/platform/token.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/usage.go	internal	internal/platform/usage.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/user.go	internal	internal/platform/user.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/platform/webhook.go	internal	internal/platform/webhook.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/ratelimit/bucket_edges_test.go	internal	internal/ratelimit/bucket_edges_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/ratelimit/bucket_test.go	internal	internal/ratelimit/bucket_test.go	test	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/ratelimit/bucket.go	internal	internal/ratelimit/bucket.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/ratelimit/doc.go	internal	internal/ratelimit/doc.go	runtime	W19	done	agent W14/W19/W22 walk; CMD-1222,CMD-1225,CMD-1226,CMD-1229		
internal/scval/must_encoders_test.go	internal	internal/scval/must_encoders_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/scval/scval_test.go	internal	internal/scval/scval_test.go	test	W05	done	EV-1235,EV-1237,EV-1238		
internal/scval/scval.go	internal	internal/scval/scval.go	runtime	W05	done	EV-1235,EV-1237,EV-1238		
internal/sources/accounts/consumer.go	internal	internal/sources/accounts	runtime	W09	done	agent W09/W10 walk; J57		
internal/sources/accounts/decode.go	internal	internal/sources/accounts	runtime	W09	done	agent W09/W10 walk; J57		
internal/sources/accounts/dispatcher_adapter_test.go	internal	internal/sources/accounts	test	W09	done	agent W09/W10 walk; J57		
internal/sources/accounts/dispatcher_adapter.go	internal	internal/sources/accounts	runtime	W09	done	agent W09/W10 walk; J57		
internal/sources/accounts/doc.go	internal	internal/sources/accounts	runtime	W09	done	agent W09/W10 walk; J57		
internal/sources/accounts/events.go	internal	internal/sources/accounts	runtime	W09	done	agent W09/W10 walk; J57		
internal/sources/aquarius/adapter_test.go	internal	internal/sources/aquarius	test	W07	done	agent W06/W07/W24 walk; J01-J05,J25-J33		
internal/sources/aquarius/consumer.go	internal	internal/sources/aquarius	runtime	W07	done	agent W06/W07/W24 walk; J01-J05,J25-J33		
internal/sources/aquarius/decode_test.go	internal	internal/sources/aquarius	test	W07	done	agent W06/W07/W24 walk; J01-J05,J25-J33		
internal/sources/aquarius/decode.go	internal	internal/sources/aquarius	runtime	W07	done	agent W06/W07/W24 walk; J01-J05,J25-J33		
internal/sources/aquarius/dispatcher_adapter.go	internal	internal/sources/aquarius	runtime	W07	done	agent W06/W07/W24 walk; J01-J05,J25-J33		
internal/sources/aquarius/events.go	internal	internal/sources/aquarius	runtime	W07	done	agent W06/W07/W24 walk; J01-J05,J25-J33		
internal/sources/aquarius/README.md	internal	internal/sources/aquarius	documentation	W07	done	agent W06/W07/W24 walk; J01-J05,J25-J33		
internal/sources/aquarius/real_fixture_test.go	internal	internal/sources/aquarius	test	W07	done	agent W06/W07/W24 walk; J01-J05,J25-J33		
internal/sources/aquarius/source_test.go	internal	internal/sources/aquarius	test	W07	done	agent W06/W07/W24 walk; J01-J05,J25-J33		
internal/sources/aquarius/topic_decoder_reject_test.go	internal	internal/sources/aquarius	test	W07	done	agent W06/W07/W24 walk; J01-J05,J25-J33		
internal/sources/band/adapter_test.go	internal	internal/sources/band	test	W10	done	agent W09/W10 walk; J19		
internal/sources/band/consumer.go	internal	internal/sources/band	runtime	W10	done	agent W09/W10 walk; J19		
internal/sources/band/decode_relay_rejects_test.go	internal	internal/sources/band	test	W10	done	agent W09/W10 walk; J19		
internal/sources/band/decode_test.go	internal	internal/sources/band	test	W10	done	agent W09/W10 walk; J19		
internal/sources/band/decode.go	internal	internal/sources/band	runtime	W10	done	agent W09/W10 walk; J19		
